state_of_residence,state_of_residence_code,year,year_code,month,month_code,weekday,weekday_code,time_of_day,time_of_day_code,births,delivery_method
Tennessee,47,2022,2022,February,2,Weekend,1,12:00 - 14:59,4,31,cesarean
Tennessee,47,2022,2022,February,2,Weekend,1,15:00 - 17:59,5,42,cesarean
Tennessee,47,2022,2022,February,2,Weekend,1,18:00 - 20:59,6,22,cesarean
Tennessee,47,2022,2022,February,2,Weekend,1,21:00 - 23:59,7,40,cesarean
Tennessee,47,2022,2022,February,2,Weekday,2,00:00 - 02:59,0,79,cesarean
Tennessee,47,2022,2022,February,2,Weekday,2,03:00 - 05:59,1,72,cesarean
Tennessee,47,2022,2022,February,2,Weekday,2,06:00 - 08:59,2,382,cesarean
Tennessee,47,2022,2022,February,2,Weekday,2,09:00 - 11:59,3,284,cesarean
Tennessee,47,2022,2022,February,2,Weekday,2,12:00 - 14:59,4,310,cesarean
Tennessee,47,2022,2022,February,2,Weekday,2,15:00 - 17:59,5,242,cesarean
Tennessee,47,2022,2022,February,2,Weekday,2,18:00 - 20:59,6,161,cesarean
Tennessee,47,2022,2022,February,2,Weekday,2,21:00 - 23:59,7,139,cesarean
Tennessee,47,2022,2022,March,3,Weekend,1,00:00 - 02:59,0,29,cesarean
Tennessee,47,2022,2022,March,3,Weekend,1,03:00 - 05:59,1,19,cesarean
Tennessee,47,2022,2022,March,3,Weekend,1,06:00 - 08:59,2,39,cesarean
Tennessee,47,2022,2022,March,3,Weekend,1,09:00 - 11:59,3,64,cesarean
Tennessee,47,2022,2022,March,3,Weekend,1,12:00 - 14:59,4,36,cesarean
Tennessee,47,2022,2022,March,3,Weekend,1,15:00 - 17:59,5,35,cesarean
Tennessee,47,2022,2022,March,3,Weekend,1,18:00 - 20:59,6,29,cesarean
Tennessee,47,2022,2022,March,3,Weekend,1,21:00 - 23:59,7,30,cesarean
Tennessee,47,2022,2022,March,3,Weekday,2,00:00 - 02:59,0,92,cesarean
Tennessee,47,2022,2022,March,3,Weekday,2,03:00 - 05:59,1,80,cesarean
Tennessee,47,2022,2022,March,3,Weekday,2,06:00 - 08:59,2,437,cesarean
Tennessee,47,2022,2022,March,3,Weekday,2,09:00 - 11:59,3,324,cesarean
Tennessee,47,2022,2022,March,3,Weekday,2,12:00 - 14:59,4,386,cesarean
Tennessee,47,2022,2022,March,3,Weekday,2,15:00 - 17:59,5,234,cesarean
Tennessee,47,2022,2022,March,3,Weekday,2,18:00 - 20:59,6,211,cesarean
Tennessee,47,2022,2022,March,3,Weekday,2,21:00 - 23:59,7,147,cesarean
Tennessee,47,2022,2022,April,4,Weekend,1,00:00 - 02:59,0,37,cesarean
Tennessee,47,2022,2022,April,4,Weekend,1,03:00 - 05:59,1,22,cesarean
Tennessee,47,2022,2022,April,4,Weekend,1,06:00 - 08:59,2,41,cesarean
Tennessee,47,2022,2022,April,4,Weekend,1,09:00 - 11:59,3,72,cesarean
Tennessee,47,2022,2022,April,4,Weekend,1,12:00 - 14:59,4,57,cesarean
Tennessee,47,2022,2022,April,4,Weekend,1,15:00 - 17:59,5,43,cesarean
Tennessee,47,2022,2022,April,4,Weekend,1,18:00 - 20:59,6,39,cesarean
Tennessee,47,2022,2022,April,4,Weekend,1,21:00 - 23:59,7,43,cesarean
Tennessee,47,2022,2022,April,4,Weekday,2,00:00 - 02:59,0,94,cesarean
Tennessee,47,2022,2022,April,4,Weekday,2,03:00 - 05:59,1,81,cesarean
Tennessee,47,2022,2022,April,4,Weekday,2,06:00 - 08:59,2,387,cesarean
Tennessee,47,2022,2022,April,4,Weekday,2,09:00 - 11:59,3,311,cesarean
Tennessee,47,2022,2022,April,4,Weekday,2,12:00 - 14:59,4,341,cesarean
Tennessee,47,2022,2022,April,4,Weekday,2,15:00 - 17:59,5,225,cesarean
Tennessee,47,2022,2022,April,4,Weekday,2,18:00 - 20:59,6,173,cesarean
Tennessee,47,2022,2022,April,4,Weekday,2,21:00 - 23:59,7,139,cesarean
Tennessee,47,2022,2022,May,5,Weekend,1,00:00 - 02:59,0,28,cesarean
Tennessee,47,2022,2022,May,5,Weekend,1,03:00 - 05:59,1,20,cesarean
Tennessee,47,2022,2022,May,5,Weekend,1,06:00 - 08:59,2,44,cesarean
Tennessee,47,2022,2022,May,5,Weekend,1,09:00 - 11:59,3,73,cesarean
Tennessee,47,2022,2022,May,5,Weekend,1,12:00 - 14:59,4,42,cesarean
Tennessee,47,2022,2022,May,5,Weekend,1,15:00 - 17:59,5,24,cesarean
Tennessee,47,2022,2022,May,5,Weekend,1,18:00 - 20:59,6,30,cesarean
Tennessee,47,2022,2022,May,5,Weekend,1,21:00 - 23:59,7,32,cesarean
Tennessee,47,2022,2022,May,5,Weekday,2,00:00 - 02:59,0,89,cesarean
Tennessee,47,2022,2022,May,5,Weekday,2,03:00 - 05:59,1,65,cesarean
Tennessee,47,2022,2022,May,5,Weekday,2,06:00 - 08:59,2,397,cesarean
Tennessee,47,2022,2022,May,5,Weekday,2,09:00 - 11:59,3,309,cesarean
Tennessee,47,2022,2022,May,5,Weekday,2,12:00 - 14:59,4,331,cesarean
Tennessee,47,2022,2022,May,5,Weekday,2,15:00 - 17:59,5,243,cesarean
Tennessee,47,2022,2022,May,5,Weekday,2,18:00 - 20:59,6,176,cesarean
Tennessee,47,2022,2022,May,5,Weekday,2,21:00 - 23:59,7,126,cesarean
Tennessee,47,2022,2022,June,6,Weekend,1,00:00 - 02:59,0,32,cesarean
Tennessee,47,2022,2022,June,6,Weekend,1,03:00 - 05:59,1,24,cesarean
Tennessee,47,2022,2022,June,6,Weekend,1,06:00 - 08:59,2,39,cesarean
Tennessee,47,2022,2022,June,6,Weekend,1,09:00 - 11:59,3,66,cesarean
